x1,x2,y
-6.366668701,-2,0
2.51242298,-5.425932297,0
-21.46958571,-20.35867839,0
-20.11243635,-3.257139409,0
-17.3666687,-14,0
-7.550567789,-32.85033805,0
-8.535892249,-4.245794133,0
-17.85127147,-12.55760236,0
-22.3666687,-21,0
-18.04795106,-9.255964937,0
-20.70259253,-35.04405355,0
-10.9683448,-35.9889196,0
-29.3666687,-31,0
-24.95275519,-21.16437651,0
-14.34623132,-35.26175448,0
-29.81535557,-19.72553234,0
-37.3666687,-43,0
-22.39684792,-49.28586014,0
-39.5436527,-32.65433488,0
-39.79126387,-44.75567505,0
-49.3666687,-59,0
-54.85851518,-72.45900141,0
-49.46790632,-57.31930068,0
-29.67246605,-68.37311407,0
-69.3666687,-79,0
-62.6224382,-62.02314781,0
-73.0795836,-75.04019415,0
-59.31585552,-72.5135633,0
-79.3666687,-87,0
-88.41305213,-79.63529974,0
-88.79542154,-100.2905138,0
-77.26423377,-101.7341853,0
-82.3666687,-91,0
-91.96686317,-101.1171038,0
-95.11029578,-90.65128333,0
-78.91249052,-80.91424864,0
-90.3666687,-96,0
-87.35131578,-108.8669177,0
-80.43737666,-104.4307613,0
-110.0566325,-96.02856303,0
-98.3666687,-102,0
-111.2490305,-109.6984288,0
-114.8920194,-111.8564982,0
-82.68373462,-116.4053266,0
-102.3666687,-105,0
-88.67644794,-98.82019373,0
-103.0136356,-104.3156268,0
-89.84512384,-116.9303022,0
-109.3666687,-112,0
-102.3900135,-124.2018587,0
-123.9112279,-124.874763,0
-122.3978813,-98.83163442,0
-112.3666687,-115,0
-119.900861,-97.76397532,0
-121.3161847,-95.34489048,0
-124.9590586,-133.4631601,0
-115.3666687,-120,0
-118.1794224,-116.3217448,0
-97.71276412,-126.1206509,0
-114.0258817,-108.9776031,0
-119.3666687,-125,0
-103.7231524,-133.5861353,0
-107.1364813,-122.2164411,0
-116.693236,-128.6268595,0
-122.3666687,-130,0
-123.3666687,-132,0
-116.7565237,-116.73066,0
-125.3666687,-133,0
-108.6706071,-118.0605605,0
-124.3666687,-134,0
-132.6316886,-117.5182792,0
-126.2671363,-123.706444,0
-130.8766443,-128.0153056,0
-114.9465225,-134.8761321,0
-94.37356009,-134.1857213,0
-107.8062632,-125.8893739,0
-102.7889485,-126.1109844,0
-106.9745486,-133.7360234,0
-79.51006511,-125.6248037,0
-99.51141115,-131.5557949,0
-89.55681461,-126.8773506,0
-75.69485146,-126.9435659,0
-100.9703336,-119.7967165,0
-78.53170536,-117.9340908,0
-82.3666687,-133,0
-72.08503611,-127.0703448,0
-80.3666687,-132,0
-77.3666687,-131,0
-72.14420406,-124.3826643,0
-72.11534264,-134.3808222,0
-72.3666687,-128,0
-69.07964493,-133.7990787,0
-75.14170031,-133.1552583,0
-69.3666687,-127,0
-60.28192665,-133.4781983,0
-63.3666687,-123,0
-51.13508237,-111.1439339,0
-80.83287464,-122.786322,0
-71.53634106,-129.875468,0
-57.3666687,-120,0
-55.55165284,-127.8185975,0
-48.29028607,-112.8749449,0
-66.58715396,-131.9599431,0
-51.3666687,-113,0
-60.27723845,-123.730977,0
-59.30282936,-130.3387731,0
-54.21624114,-131.6870211,0
-48.3666687,-107,0
-50.34085871,-126.9779688,0
-60.93494836,-105.7852802,0
-45.58235873,-93.89892674,0
-44.3666687,-100,0
-58.95592087,-95.51000125,0
-37.48779198,-118.2283858,0
-49.00947787,-91.8074397,0
-37.3666687,-85,0
-33.25985629,-96.14482829,0
-31.82133462,-104.0036284,0
-38.29403012,-96.21216438,0
-30.3666687,-71,0
-27.35823354,-51.11207277,0
-16.58922079,-70.44440962,0
-33.38874039,-84.48733128,0
-26.3666687,-63,0
-29.76025505,-68.04097552,0
-32.17474735,-76.02185709,0
-38.91954852,-68.21428491,0
-20.3666687,-51,0
-4.982538617,-63.35544849,0
-26.70397824,-40.93437845,0
-38.89919869,-66.42277645,0
-15.3666687,-41,0
-2.875352894,-32.86319086,0
-8.046253625,-38.97153516,0
-13.46086463,-54.9424846,0
-10.3666687,-34,0
-16.45548515,-33.41752304,0
-10.55554204,-26.11656811,0
-6.961106535,-30.31499568,0
-6.366668701,-29,0
7.737207304,-14.97098816,0
5.386421505,-13.19142894,0
3.618129369,-20.3368801,0
3.633331299,-17,0
-11.77630994,-27.10466172,0
-10.86872806,-5.29187018,0
-1.551215936,-25.27982811,0
8.633331299,-10,0
10.90427236,7.960575153,0
8.321352106,7.344368153,0
12.34433377,-19.50100585,0
15.6333313,-1,0
7.39600464,3.956896513,0
2.918378495,-15.34872245,0
-0.495267351,-10.78316135,0
24.6333313,14,0
42.20051742,17.81272071,0
38.20489213,23.98242401,0
36.73148103,-0.66296359,0
29.6333313,20,0
38.19606247,8.908917652,0
45.05992801,8.938893515,0
30.53764546,15.92525655,0
39.6333313,30,0
31.82119769,30.69424735,0
31.83506721,13.21318427,0
29.79624207,33.3497234,0
49.6333313,42,0
38.90051484,49.19268286,0
37.51118137,60.1807301,0
56.10566837,31.22786171,0
54.6333313,47,0
38.30423368,54.09398842,0
52.06643738,49.10356893,0
62.40177821,51.94673626,0
60.6333313,53,0
61.29531269,35.18153602,0
74.62574006,33.87355587,0
59.59645044,53.40873339,0
68.6333313,61,0
76.75480985,62.51334242,0
62.32257357,68.83424943,0
70.07021008,67.43443036,0
72.6333313,64,0
75.03814024,47.03419682,0
74.19221111,55.53714787,0
90.96706364,44.59789254,0
77.6333313,69,0
86.62251481,53.97163338,0
87.5222515,71.16288039,0
84.73258815,52.56437303,0
80.6333313,72,0
99.2450411,74.16867044,0
61.28743395,76.60029759,0
93.50175541,60.84409635,0
86.6333313,78,0
77.44779736,97.78689546,0
97.55962995,78.43957865,0
102.7701361,80.54634059,0
90.6333313,84,0
87.14944676,80.92213403,0
87.52787036,72.40516214,0
96.67356941,72.02885095,0
94.6333313,89,0
105.7985093,108.7592432,0
102.0436735,105.6439023,0
104.4925008,90.0854194,0
96.6333313,91,0
76.9241981,91.11424236,0
88.12963886,107.514918,0
98.71411191,89.64311724,0
96.6333313,91,0
85.67394043,103.8392705,0
78.95886223,78.60537073,0
109.6240088,99999999,0
